,_id,addr:housenumber,addr:street,air_quality,amenity,area,bbox_id,building,building_centroid.coordinates.0,building_centroid.coordinates.1,building_centroid.type,closest_shop,cloud_cover,description,geometry.coordinates.0.0.0,geometry.coordinates.0.0.1,geometry.coordinates.0.1.0,geometry.coordinates.0.1.1,geometry.coordinates.0.10.0,geometry.coordinates.0.10.1,geometry.coordinates.0.11.0,geometry.coordinates.0.11.1,geometry.coordinates.0.12.0,geometry.coordinates.0.12.1,geometry.coordinates.0.2.0,geometry.coordinates.0.2.1,geometry.coordinates.0.3.0,geometry.coordinates.0.3.1,geometry.coordinates.0.4.0,geometry.coordinates.0.4.1,geometry.coordinates.0.5.0,geometry.coordinates.0.5.1,geometry.coordinates.0.6.0,geometry.coordinates.0.6.1,geometry.coordinates.0.7.0,geometry.coordinates.0.7.1,geometry.coordinates.0.8.0,geometry.coordinates.0.8.1,geometry.coordinates.0.9.0,geometry.coordinates.0.9.1,geometry.type,height,humidity,name,request_area_bottom_left.coordinates.0,request_area_bottom_left.coordinates.1,request_area_bottom_left.type,request_area_top_right.coordinates.0,request_area_top_right.coordinates.1,request_area_top_right.type,shops_amount,temperature
8374,5bd44fb9aef2f0451bff78ec,33,Євгена Олесницького вулиця,64,,57.96694468474063,Lviv4,house,23.97758048696287,49.844923170531395,Point,315,0.73,,23.9775262,49.8449574,23.9776198,49.8449651,,,,,,,23.9776348,49.844888899999994,23.977541100000003,49.8448813,23.9775262,49.8449574,,,,,,,,,,,Polygon,15.0,0.75,,23.966031,49.842411,Point,23.979549,49.848554,Point,2.0,8.37
8321,5bd44fb9aef2f0451bff78b7,17,Пропелерна вулиця,64,,76.45034104638229,Lviv4,house,23.97401895,49.84332380000001,Point,287,0.73,,23.9740699,49.8433686,23.974085000000002,49.8432881,,,,,,,23.973968,49.843278999999995,23.973952899999997,49.8433595,23.9740699,49.8433686,,,,,,,,,,,Polygon,15.0,0.75,,23.966031,49.842411,Point,23.979549,49.848554,Point,1.0,8.37
8228,5bd44fb9aef2f0451bff785a,10,Вигода вулиця,64,,118.00470203672519,Lviv4,house,23.97247295,49.84359839999999,Point,341,0.73,,23.972390100000002,49.8436424,23.972530600000002,49.8436568,,,,,,,23.972555800000002,49.8435544,23.9724153,49.843540000000004,23.972390100000002,49.8436424,,,,,,,,,,,Polygon,6.0,0.75,,23.966031,49.842411,Point,23.979549,49.848554,Point,1.0,8.37
8540,5bd44fb9aef2f0451bff7992,44,Моторна вулиця,64,,66.81722109410862,Lviv4,detached,23.97410505,49.84555855,Point,130,0.73,,23.97406,49.8455154,23.9741762,49.845534,,,,,,,23.974150100000003,49.8456017,23.9740339,49.8455831,23.97406,49.8455154,,,,,,,,,,,Polygon,15.0,0.75,,23.966031,49.842411,Point,23.979549,49.848554,Point,1.0,8.37
8499,5bd44fb9aef2f0451bff7969,,,64,,16.443693260099053,Lviv4,,23.977216221908737,49.84357690284182,Point,231,0.73,,23.9771836,49.8435592,23.9771764,49.8435868,,,,,,,23.977248899999996,49.8435946,23.977256,49.843567,23.9771836,49.8435592,,,,,,,,,,,Polygon,15.0,0.75,,23.966031,49.842411,Point,23.979549,49.848554,Point,2.0,8.37
8165,5bd44fb9aef2f0451bff781b,2,Криштофа Косинського вулиця,73,,273.00183678717093,Lviv4,,23.96649865033276,49.84290344394605,Point,317,0.73,,23.9666307,49.8428119,23.966550100000003,49.842811,23.9665507,49.8429773,23.9666013,49.8429779,23.966603399999997,49.8429013,23.966549,49.8428533,23.966383399999998,49.8428515,23.966383399999998,49.8428544,23.9663509,49.842853999999996,23.9663492,49.842920299999996,23.9663826,49.8429206,23.966381100000003,49.8429755,23.9665507,49.842977399999995,Polygon,15.0,0.75,,23.966031,49.842411,Point,23.979549,49.848554,Point,6.0,8.39
8087,5bd44fb9aef2f0451bff77cd,54,Повітряна вулиця,64,,252.75737485532431,Lviv4,house,23.973471482723607,49.84474524932599,Point,145,0.73,,23.973291800000002,49.8447592,23.973316600000004,49.844673900000004,,,,,,,23.973628100000003,49.844711600000004,23.9735914,49.84483779999999,23.9734948,49.8448261,23.973506699999998,49.844785200000004,23.973291800000002,49.8447592,,,,,,,Polygon,15.0,0.75,,23.966031,49.842411,Point,23.979549,49.848554,Point,1.0,8.37
8868,5bd44fb9aef2f0451bff7ada,,,64,,182.01487552948987,Lviv4,,23.974111082389694,49.84420022084002,Point,143,0.73,,23.9740388,49.8442711,23.9741515,49.844282299999996,,,,,,,23.974162699999997,49.8442354,23.974196300000003,49.844238399999995,23.9742165,49.8441459,23.974032100000002,49.844129200000005,23.974012,49.8442218,23.974049800000003,49.844225200000004,23.9740388,49.8442711,,,Polygon,15.0,0.75,,23.966031,49.842411,Point,23.979549,49.848554,Point,1.0,8.37
8866,5bd44fb9aef2f0451bff7ad8,,,73,,49.85513544784243,Lviv4,,23.970729547330038,49.843077633027505,Point,549,0.73,,23.9706609,49.8430513,23.9707791,49.843059499999995,,,,,,,23.970805300000002,49.843061299999995,23.970798199999997,49.843104,23.9706537,49.8430939,23.9706609,49.8430513,,,,,,,,,Polygon,15.0,0.75,,23.966031,49.842411,Point,23.979549,49.848554,Point,0.0,8.39
8270,5bd44fb9aef2f0451bff7884,6,Доробок вулиця,64,,127.07724056780344,Lviv4,house,23.972963727385803,49.844142344983425,Point,240,0.73,,23.972873899999996,49.844184399999996,23.9730311,49.844199200000006,,,,,,,23.973053600000004,49.844100299999994,23.972896300000002,49.8440855,23.972873899999996,49.844184399999996,,,,,,,,,,,Polygon,15.0,0.75,,23.966031,49.842411,Point,23.979549,49.848554,Point,1.0,8.37
8173,5bd44fb9aef2f0451bff7823,6,Суботівська вулиця,73,,145.51152090679318,Lviv4,,23.966510012996512,49.84405841553746,Point,120,0.73,,23.966397699999998,49.8440891,23.966478,49.8440934,,,,,,,23.9664766,49.8441041,23.9666054,49.844111,23.9666171,49.8440205,23.966407999999998,49.844009299999996,23.966397699999998,49.8440891,,,,,,,Polygon,15.0,0.75,,23.966031,49.842411,Point,23.979549,49.848554,Point,6.0,8.39
8544,5bd44fb9aef2f0451bff7996,40а,Пропелерна вулиця,64,,72.60928775345934,Lviv4,detached,23.97375427930017,49.84511449730465,Point,115,0.73,,23.973692899999996,49.8450735,23.9736704,49.8451324,,,,,,,23.973815600000002,49.8451555,23.9738382,49.8450966,23.973692899999996,49.8450735,,,,,,,,,,,Polygon,15.0,0.75,,23.966031,49.842411,Point,23.979549,49.848554,Point,1.0,8.37
9114,5bd44fd5aef2f0451bff7bd1,15,Академіка Романа Кучера вулиця,65,,316.8000214039139,Lviv5,,24.01757674070808,49.84363983643431,Point,194,0.73,,24.0176789,49.8437391,24.017426,49.8437097,,,,,,,24.017541100000003,49.8435079,24.0176359,49.843522,24.0176044,49.843596000000005,24.0177145,49.8436085,24.0176789,49.8437391,,,,,,,Polygon,15.0,0.75,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,5.0,8.42
9194,5bd44fd5aef2f0451bff7c21,20,Городоцька вулиця,72,prison,3792.943897866036,Lviv5,,24.02195472035152,49.843536190390736,Point,126,0.73,,24.021168499999998,49.843157899999994,24.0211409,49.84326420000001,24.021072600000004,49.84374879999999,24.0210813,49.8437153,24.022422100000004,49.843838700000006,24.0211349,49.843287100000005,24.021205,49.8432947,24.021208899999998,49.843279700000004,24.0225305,49.8434227,24.0224556,49.843701,24.0210703,49.84356079999999,24.0210367,49.8436901,24.0210228,49.8437434,Polygon,12.0,0.74,Львівський слідчий ізолятор,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,16.0,8.54
9143,5bd44fd5aef2f0451bff7bee,,,65,,296.8152699572303,Lviv5,,24.01715428442937,49.84461603997963,Point,163,0.73,,24.0170049,49.844685600000005,24.017074100000002,49.8446928,24.0172782,49.8445977,24.0172854,49.8445689,24.0172134,49.8445614,24.017079000000003,49.8446734,24.017208399999998,49.8446869,24.0172112,49.8446755,24.017285100000002,49.844683200000006,24.017289,49.8446677,24.0172965,49.8446376,24.017317300000002,49.84463970000001,24.0173266,49.8446028,Polygon,15.0,0.75,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,5.0,8.42
9228,5bd44fd5aef2f0451bff7c43,29,Маєра Балабана вулиця,72,,245.4247069807967,Lviv5,,24.020322772700162,49.846588724426994,Point,199,0.73,,24.0202062,49.8465273,24.0201972,49.8466477,,,,,,,24.020247199999996,49.8466664,24.0204905,49.8466123,24.0204429,49.8465285,24.0203487,49.8465524,24.020340700000002,49.8465152,24.0202062,49.8465273,,,,,Polygon,12.0,0.74,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,21.0,8.54
9453,5bd44fd5aef2f0451bff7d24,25б,Пантелеймона Куліша вулиця,72,,371.2309075476623,Lviv5,,24.02317487928771,49.84706675942679,Point,27,0.73,,24.0232337,49.846971999999994,24.023246,49.8470424,24.0230484,49.847075700000005,24.023032399999998,49.8469841,24.0232337,49.846971999999994,24.023377899999996,49.8470328,24.0233942,49.8471256,24.023236999999998,49.847137,24.0232288,49.84709,24.0231337,49.847097,24.0231413,49.8471405,24.0229858,49.8471518,24.022973399999998,49.847081200000005,Polygon,12.0,0.74,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,31.0,8.54
9499,5bd44fd5aef2f0451bff7d52,,,72,,216.51272082768756,Lviv5,,24.020720652798172,49.8474293429605,Point,76,0.73,,24.0205796,49.8474872,24.0206457,49.847481099999996,,,,,,,24.0208811,49.8474595,24.0208617,49.8473715,24.0205602,49.847399200000005,24.0205796,49.8474872,,,,,,,,,Polygon,15.0,0.74,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,27.0,8.54
9196,5bd44fd5aef2f0451bff7c23,14,Шолом-Алейхема вулиця,72,,404.1907136020069,Lviv5,,24.02055254146815,49.8444366009997,Point,92,0.73,,24.0204772,49.844310799999995,24.0204075,49.844504,,,,,,,24.0206125,49.8445832,24.020630399999998,49.844539000000005,24.0206539,49.844468,24.0206724,49.8444122,24.0206956,49.844342,24.0204772,49.844310799999995,,,,,Polygon,12.0,0.74,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,14.0,8.54
9368,5bd44fd5aef2f0451bff7ccf,51,Джерельна вулиця,72,,255.49574173895488,Lviv5,,24.020153996090087,49.84990909095081,Point,7,0.73,,24.020014399999997,49.8499699,24.0202585,49.8499688,,,,,,,24.0202887,49.849949200000005,24.0202724,49.8498338,24.0201171,49.8498429,24.020120600000002,49.8498676,24.020005800000003,49.849871500000006,24.020014399999997,49.8499699,,,,,Polygon,12.0,0.74,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,13.0,8.54
9238,5bd44fd5aef2f0451bff7c4d,10,Маєра Балабана вулиця,72,,312.94000035489057,Lviv5,,24.02292151984255,49.84660065542547,Point,58,0.73,,24.023044100000003,49.8467037,24.0229639,49.8467065,,,,,,,24.022959,49.8466501,24.0228793,49.846653,24.0228826,49.8466914,24.0228099,49.8466941,24.0227946,49.8465195,24.0230272,49.846511,24.023044100000003,49.8467037,,,Polygon,9.0,0.74,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,26.0,8.54
9325,5bd44fd5aef2f0451bff7ca4,11а,Клепарівська вулиця,65,,207.32664228033008,Lviv5,,24.016194457522396,49.844428668638194,Point,270,0.73,,24.016112300000003,49.844361299999996,24.016299,49.844361299999996,,,,,,,24.0162867,49.8444698,24.016182699999998,49.8445251,24.0160633,49.8444205,24.016112300000003,49.8443929,24.016112300000003,49.844361299999996,,,,,,,Polygon,12.0,0.75,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,5.0,8.42
9272,5bd44fd5aef2f0451bff7c6f,36,Пантелеймона Куліша вулиця,72,,241.58435693911053,Lviv5,,24.02462309241064,49.84891335707964,Point,10,0.73,,24.0245071,49.8489873,24.0245053,49.848864299999995,24.0245071,49.8489873,,,,,24.024536899999998,49.8488476,24.0247706,49.8488584,24.0247682,49.848940899999995,24.0247221,49.8489404,24.0247225,49.8489275,24.0246754,49.848926899999995,24.0246763,49.84898629999999,24.024527399999997,49.8489872,Polygon,12.0,0.74,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,20.0,8.54
9323,5bd44fd5aef2f0451bff7ca2,,,65,,153.34350754160343,Lviv5,,24.01944192526675,49.843422703338994,Point,132,0.73,,24.0195309,49.84348060000001,24.0195534,49.843406200000004,,,,,,,24.0195581,49.8433906,24.019353,49.843364799999996,24.0193257,49.843454799999996,24.0195309,49.84348060000001,,,,,,,,,Polygon,9.0,0.75,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,6.0,8.42
9118,5bd44fd5aef2f0451bff7bd5,11,Якова Раппопорта вулиця,65,,261.76963903418823,Lviv5,,24.018784465053283,49.84448671969846,Point,20,0.73,,24.018825800000002,49.8444439,24.018778899999997,49.8444389,24.018888,49.844428799999996,24.0188738,49.8444256,24.0188588,49.844425799999996,24.0187909,49.8443915,24.0187035,49.8443823,24.0186897,49.8444369,24.0186615,49.84454829999999,24.018882100000003,49.844573700000005,24.0189104,49.8444527,24.0189075,49.8444432,24.0188997,49.844434899999996,Polygon,15.0,0.75,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,6.0,8.42
9242,5bd44fd5aef2f0451bff7c51,39,Пантелеймона Куліша вулиця,72,,541.0597167923836,Lviv5,,24.02404178657243,49.84812722800505,Point,98,0.73,,24.0241853,49.8482549,24.0239163,49.8482615,24.0241853,49.8482549,,,,,24.0239093,49.848141999999996,24.023975399999998,49.8481404,24.0239707,49.8480617,24.0238205,49.8480653,24.0238175,49.8480155,24.0238768,49.8480141,24.0239678,49.8480119,24.024169699999998,49.847988799999996,Polygon,12.0,0.74,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,25.0,8.54
9315,5bd44fd5aef2f0451bff7c9a,24,Тараса Шевченка вулиця,65,,364.9331250831517,Lviv5,,24.015380792498107,49.84326409706623,Point,422,0.73,,24.015258499999998,49.843163700000005,24.0154587,49.8431191,24.015258499999998,49.843163700000005,,,,,24.0154939,49.843247399999996,24.0154143,49.8432681,24.0154846,49.843394399999994,24.015334600000003,49.8434234,24.0153103,49.843374700000005,24.0153302,49.8433698,24.015282199999998,49.8432907,24.0153082,49.8432851,Polygon,15.0,0.75,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,1.0,8.42
9322,5bd44fd5aef2f0451bff7ca1,,,65,,346.41278496823924,Lviv5,,24.01582560011921,49.84410787281736,Point,319,0.73,,24.015711399999997,49.844190399999995,24.015932199999998,49.844210499999996,,,,,,,24.0159353,49.844188700000004,24.0159557,49.8440266,24.0158353,49.8440203,24.015698899999997,49.8440122,24.015711399999997,49.844190399999995,,,,,,,Polygon,15.0,0.75,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,3.0,8.42
9248,5bd44fd5aef2f0451bff7c57,,,72,,115.85950172513893,Lviv5,,24.02312269160687,49.84862772190135,Point,104,0.73,,24.0231389,49.8485685,24.023141600000002,49.8486081,,,,,,,24.0230039,49.848612,24.023009100000003,49.848668100000005,24.023107100000004,49.8486655,24.0232153,49.8486634,24.023208800000003,49.848566600000005,24.0231389,49.8485685,,,,,Polygon,15.0,0.74,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,25.0,8.54
9493,5bd44fd5aef2f0451bff7d4c,,,72,,65.64097996030297,Lviv5,,24.02035501488903,49.84595087229764,Point,130,0.73,,24.0203053,49.845997,24.0203136,49.8458996,,,,,,,24.020386,49.84590479999999,24.020380499999998,49.845940899999995,24.0204288,49.84594439999999,24.020415399999997,49.845980700000005,24.0203672,49.8459792,24.0203617,49.8459987,24.0203053,49.845997,,,Polygon,15.0,0.74,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,17.0,8.54
9554,5bd44fd5aef2f0451bff7d89,,,65,,151.75345246280966,Lviv5,,24.017492899999997,49.84540615,Point,194,0.73,,24.0178026,49.8454535,24.0171971,49.84533029999999,,,,,,,24.017183199999998,49.8453588,24.0177887,49.845482000000004,24.0178026,49.8454535,,,,,,,,,,,Polygon,6.0,0.75,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,7.0,8.42
9381,5bd44fd5aef2f0451bff7cdc,,,65,,316.91616227747187,Lviv5,,24.01622081352005,49.84691786457539,Point,152,0.73,,24.016023800000003,49.8469714,24.016052300000002,49.8468456,,,,,,,24.0164438,49.8468946,24.016447399999997,49.846962,24.016023800000003,49.8469714,,,,,,,,,,,Polygon,6.0,0.75,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,4.0,8.42
9200,5bd44fd5aef2f0451bff7c27,6,Шолом-Алейхема вулиця,72,,368.34078733372655,Lviv5,,24.020855741897677,49.84365724871808,Point,139,0.73,,24.020750500000002,49.8435542,24.020687,49.8437301,,,,,,,24.0210228,49.8437434,24.0210367,49.8436901,24.0209182,49.8436797,24.0209325,49.8436286,24.021016,49.8436404,24.021031699999998,49.843593799999994,24.020750500000002,49.8435542,,,Polygon,12.0,0.74,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,13.0,8.54
9457,5bd44fd5aef2f0451bff7d28,7,Медова вулиця,72,,341.4263540876193,Lviv5,,24.025277832513247,49.8480043799565,Point,27,0.73,,24.025177499999998,49.848098,24.025179,49.8481086,24.025177499999998,49.848098,,,,,24.025259600000002,49.8481012,24.0252462,49.8480424,24.0253025,49.848035499999995,24.0253159,49.8481341,24.025407100000002,49.8481237,24.0253852,49.848024,24.0253562,49.847892,24.0251518,49.8479099,Polygon,12.0,0.74,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,20.0,8.54
9365,5bd44fd5aef2f0451bff7ccc,49,Джерельна вулиця,72,,186.2153991617899,Lviv5,,24.020161199904624,49.84978400273905,Point,29,0.73,,24.0200842,49.849732200000005,24.02005,49.8497342,,,,,,,24.0200657,49.8498459,24.0201171,49.8498429,24.0202724,49.8498338,24.020256699999997,49.8497221,24.0200842,49.849732200000005,,,,,,,Polygon,12.0,0.74,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,13.0,8.54
9295,5bd44fd5aef2f0451bff7c86,4,Дмитра Данилишина вулиця,72,,356.53776455116014,Lviv5,,24.02328861907413,49.843900248813135,Point,72,0.73,,24.0233621,49.8438115,24.023351100000003,49.8438684,,,,,,,24.023419399999998,49.843895399999994,24.023497600000002,49.8439434,24.023267,49.844013399999994,24.0231849,49.8439302,24.0231404,49.8439227,24.0231617,49.843794200000005,24.0232651,49.8438031,24.0233621,49.8438115,Polygon,12.0,0.74,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,18.0,8.54
9449,5bd44fd5aef2f0451bff7d20,16,Городоцька вулиця,72,,656.0703050459847,Lviv5,,24.02298604952036,49.84355861135012,Point,14,0.73,,24.0232417,49.8435596,24.023066600000003,49.843464399999995,,,,,,,24.0229283,49.8433893,24.0228775,49.84339179999999,24.02279,49.8436717,24.022996399999997,49.843699799999996,24.0230178,49.843623799999996,24.0230774,49.843661600000004,24.023070699999998,49.843699,24.0232417,49.8435596,Polygon,18.0,0.74,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,15.0,8.54
9251,5bd44fd5aef2f0451bff7c5a,3,Цехова вулиця,72,,249.93882609979372,Lviv5,,24.023822492383555,49.849195571764895,Point,93,0.73,,24.0239628,49.8492501,24.0236866,49.8492541,,,,,,,24.0236819,49.8491414,24.0239581,49.8491367,24.0239628,49.8492501,,,,,,,,,,,Polygon,12.0,0.74,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,23.0,8.54
9476,5bd44fd5aef2f0451bff7d3b,13,Маєра Балабана вулиця,72,,141.09719667369185,Lviv5,,24.02211895823062,49.84637738288144,Point,144,0.73,,24.0220141,49.8464237,24.0222205,49.846416600000005,,,,,,,24.022226,49.8463337,24.0220195,49.846335499999995,24.0220141,49.8464237,,,,,,,,,,,Polygon,6.0,0.74,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,26.0,8.54
9516,5bd44fd5aef2f0451bff7d63,,,72,,249.7375094369749,Lviv5,,24.0223951,49.8463013,Point,132,0.73,,24.0224603,49.8464297,24.0223397,49.8464316,,,,,,,24.0223299,49.8461729,24.0224505,49.846171000000005,24.0224603,49.8464297,,,,,,,,,,,Polygon,15.0,0.74,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,27.0,8.54
9253,5bd44fd5aef2f0451bff7c5c,30а,Газова вулиця,72,arts_centre,1113.454717430062,Lviv5,,24.02227815758175,49.849322150473355,Point,111,0.73,,24.0223889,49.8495756,24.022108199999998,49.8495616,,,,,,,24.0221674,49.849068700000004,24.022448100000002,49.849082700000004,24.022417899999997,49.8493344,24.0223889,49.8495756,,,,,,,,,Polygon,15.0,0.74,Дитяча планета,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,21.0,8.54
9450,5bd44fd5aef2f0451bff7d21,14,Городоцька вулиця,72,,201.6684210691325,Lviv5,,24.023225446848418,49.843654465185175,Point,30,0.73,,24.0232417,49.8435596,24.023347100000002,49.8436149,,,,,,,24.023274100000002,49.8437321,24.0231742,49.8437159,24.023070699999998,49.843699,24.0232417,49.8435596,,,,,,,,,Polygon,21.0,0.74,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,15.0,8.54
9407,5bd44fd5aef2f0451bff7cf6,,,65,,562.4140535904187,Lviv5,,24.016931406300333,49.84776240337217,Point,153,0.73,,24.01669,49.847817299999996,24.0167257,49.847820899999995,,,,,,,24.017002899999998,49.8478482,24.0171364,49.8478613,24.0171718,49.847711700000005,24.0171728,49.8477074,24.0167264,49.8476635,24.0167173,49.8477019,24.01669,49.847817299999996,,,Polygon,15.0,0.75,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,5.0,8.42
9112,5bd44fd5aef2f0451bff7bcf,9,Миколи Леонтовича вулиця,65,,358.2174730259456,Lviv5,,24.018070587850765,49.843694037838276,Point,158,0.73,,24.0179121,49.843766200000005,24.018164300000002,49.8437948,,,,,,,24.018218,49.8436099,24.018029100000003,49.843588399999994,24.0180143,49.8436425,24.0179479,49.843635,24.0179121,49.843766200000005,,,,,,,Polygon,15.0,0.75,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,5.0,8.42
9571,5bd44fd5aef2f0451bff7d9a,44,Базарна вулиця,65,,185.16783522135785,Lviv5,,24.019357613250648,49.84871545454305,Point,171,0.73,,24.0193033,49.8488127,24.019269199999997,49.848650299999996,,,,,,,24.019447500000002,49.8486347,24.019457,49.848679700000005,24.0194316,49.848681899999995,24.019441699999998,49.84873029999999,24.0193947,49.8487344,24.019409200000002,49.8488034,24.0193033,49.8488127,,,Polygon,15.0,0.75,,24.015126000000002,49.843379,Point,24.025554999999997,49.850049,Point,14.0,8.42
